genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note	local_fasta_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	continent	sequence_acquisition	year_numeric	lineage_stratum	time_stratum	rank_hash	selection_reason	tree_role	background_replicate
BEL::SAMEA117989309	SAMEA117989309	SAMEA117989309		ERR14837705	BEL	Belgium	2017-09-06	2017-09-06	2017-09-06	2017	9	3	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True				pending_new_phylogeny							False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2017.0	UNKNOWN_LINEAGE	2015_2019	214c6eb5af31fbfd12ab3d62005fe24ce9efa20ff0a410b9bbf1457caf3566f6	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMD00328195	DRS190014	SAMD00328195	RRASM_DRR300247	DRR300247	JPN	Japan		2011-01-01	2011-12-31	2011			year	False	PRJDB7578	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		3862038	67.82	314	21200	ok	Asia	local_fasta	2011.0	ptxP3/fim3-1	2010_2014	21845247cdc2f0c37d119953ac1f482ea0172631841a3dc48220887b5f1ba59d	historical_stratified_anchor_cap3_cell_cap90_country	focal	
FRA::SAMEA751413	SAMEA751413	SAMEA751413	GCA_001202575	ERR028844	FRA	France	2004	2004-01-01	2004-12-31	2004			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-2	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		3779211	68	652	9704	ok	Europe	local_fasta	2004.0	ptxP3/fim3-2	2000_2004	25172589ad8f40a3141606bac227daa8bf85ade5605d1fcb297f36d643cc31c1	historical_stratified_anchor_cap3_cell_cap90_country	focal	
FRA::SAMN03491902	SAMN03491902	SAMN03491902	GCA_001307565		FRA	France	2008	2008-01-01	2008-12-31	2008			year	False	PRJNA281570	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-2	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		4100705	67.5	1	4100705	ok	Europe	local_fasta	2008.0	ptxP3/fim3-2	2005_2009	25957299e38de6e08aee63ba934add4d7575ccc95208effea33c316bcf6a544e	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA751127	SAMEA751127	SAMEA751127	GCA_001202495	ERR029324	JPN	Japan	2006	2006-01-01	2006-12-31	2006			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		3816597	68	280	20971	ok	Asia	local_fasta	2006.0	ptxP1/fim3-1	2005_2009	2598d90b5a0e1997b1845dfa4fed7770ad4b7f2ae3955396cce02646b3857d6e	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41264668	SAMEA41264668	SAMEA41264668		ERR1775239	JPN	Japan	2012	2012-01-01	2012-12-31	2012			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	2012.0	ptxP3/fim3-2	2010_2014	286f5c9106416a8416bb4c85c544f165dd60060c246046d50bfe82c78d2e75e1	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMD00549621	DRS259958	SAMD00549621	RRASM_DRR413409	DRR413409	JPN	Japan		2015-01-01	2015-12-31	2015			year	False	PRJDB7578	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		3862841	67.82	323	22411	ok	Asia	local_fasta	2015.0	ptxP3/fim3-1	2015_2019	2c2182a4e5f18c2a7a3e6a578221341e2316f13f06d1e5c4fb836ee3bb163f40	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41214418	SAMEA41214418	SAMEA41214418		ERR1775172	JPN	Japan	2002	2002-01-01	2002-12-31	2002			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	2002.0	ptxP3/fim3-1	2000_2004	2db74648bc78dd8b234118c25a8d7185fe1a3e2e074071c767df36ca93626443	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41239918	SAMEA41239918	SAMEA41239918		ERR1775206	JPN	Japan	2007	2007-01-01	2007-12-31	2007			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	2007.0	ptxP3/fim3-2	2005_2009	2faf60d474cf40254b51c5920b0883238815158597762e8149bd53ee12b7c9da	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41296918	SAMEA41296918	SAMEA41296918		ERR1775282	JPN	Japan	1983	1983-01-01	1983-12-31	1983			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	1983.0	ptxP1/fim3-1	1980_1984	3121d0605c1ed79c6d83fbcee8f3cdd2d7739dbb064b2b5ca63c6088ffa61d5d	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41283418	SAMEA41283418	SAMEA41283418		ERR1775264	JPN	Japan	1988	1988-01-01	1988-12-31	1988			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	1988.0	ptxP1/fim3-1	1985_1989	32c44eb99004a327586cf99c5b819157c80d990526781b892a97fcdcd03c1ff8	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41286418	SAMEA41286418	SAMEA41286418		ERR1775268	JPN	Japan	1990	1990-01-01	1990-12-31	1990			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			others	pending_new_phylogeny	Branch_IIb	others		ptxP8	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	1990.0	others	1990_1994	34f08359f369eb6fe95df9bc463ecaace7fe63c23afd38bf540615a4ffdbb45b	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41305168	SAMEA41305168	SAMEA41305168		ERR1775293	JPN	Japan	2008	2008-01-01	2008-12-31	2008			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	2008.0	ptxP3/fim3-1	2005_2009	35bd69374be2ed24f2cd9e01dc1590fa294ab2bfa5f44a532fb446dcbe41c15a	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA751489	SAMEA751489	SAMEA751489	GCA_001194225	ERR029307	JPN	Japan	1999	1999-01-01	1999-12-31	1999			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		3810251	68	313	18984	ok	Asia	local_fasta	1999.0	ptxP1/fim3-1	1995_1999	370ee4adb33240096a6167b0515cac5ba8b00884ee22e8397785d82ac4d5094d	historical_stratified_anchor_cap3_cell_cap90_country	focal	
BEL::SAMEA117989436	SAMEA117989436	SAMEA117989436		ERR14837832	BEL	Belgium	2019-01-15	2019-01-15	2019-01-15	2019	1	1	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True				pending_new_phylogeny							False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2019.0	UNKNOWN_LINEAGE	2015_2019	3888a7d86c469d068ae310d9b2ec65bd71033d60eeb18ed46bf1fc404b175230	historical_stratified_anchor_cap3_cell_cap90_country	focal	
BEL::SAMEA117989252	SAMEA117989252	SAMEA117989252		ERR14837648	BEL	Belgium	2017-04-18	2017-04-18	2017-04-18	2017	4	2	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True				pending_new_phylogeny							False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2017.0	UNKNOWN_LINEAGE	2015_2019	3aa582ce8c378944ea21821420bcbc4c6b7613f04e1384dfe771fbeed0ca115c	historical_stratified_anchor_cap3_cell_cap90_country	focal	
FRA::SAMN03491903	SAMN03491903	SAMN03491903	GCA_001307525		FRA	France	2009	2009-01-01	2009-12-31	2009			year	False	PRJNA281570	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-2	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		4101147	67.5	1	4101147	ok	Europe	local_fasta	2009.0	ptxP3/fim3-2	2005_2009	3b0599344636a32d2eea43518009e01fa1da0b8370fba7a2f5bab28216247afd	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41241418	SAMEA41241418	SAMEA41241418		ERR1775208	JPN	Japan	1994	1994-01-01	1994-12-31	1994			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	1994.0	ptxP3/fim3-1	1990_1994	3b665ade97afe252527acf339b8f7020e3b3c3db25099e681571310d7700e5cc	historical_stratified_anchor_cap3_cell_cap90_country	focal	
FRA::SAMEA751348	SAMEA751348	SAMEA751348	GCA_001212525	ERR028838	FRA	France	1995	1995-01-01	1995-12-31	1995			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		3727219	67.5	956	6884	ok	Europe	local_fasta	1995.0	ptxP1/fim3-1	1995_1999	3b91bf49a818f1e377f64bc7f2b7fd05eb650f651f06b95d8d4f3baf1b62d856	historical_stratified_anchor_cap3_cell_cap90_country	focal	
BEL::SAMEA117989203	SAMEA117989203	SAMEA117989203		ERR14837599	BEL	Belgium	2014-01-30	2014-01-30	2014-01-30	2014	1	1	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2014.0	ptxP3/fim3-1	2010_2014	3bc89999442ad3c6bf1d7f3962d8bd5cf662472092edee3ce6fea3467e7e4ead	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41200168	SAMEA41200168	SAMEA41200168		ERR1775153	JPN	Japan	1995	1995-01-01	1995-12-31	1995			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	1995.0	ptxP3/fim3-1	1995_1999	3cd20c7385998279424e8b7cb124bb37ea6c2fd0f0b5c16bb537f62b7b338fbf	historical_stratified_anchor_cap3_cell_cap90_country	focal	
FRA::SAMEA751372	SAMEA751372	SAMEA751372	GCA_001332595	ERR028841	FRA	France	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-2	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		3813540	68	345	17456	ok	Europe	local_fasta	2000.0	ptxP3/fim3-2	2000_2004	3f3c6099ede6f46b9bb47bec58336438b95833759142e28e150e38d479cb2285	historical_stratified_anchor_cap3_cell_cap90_country	focal	
FRA::SAMN09862835	SAMN09862835	SAMN09862835	GCA_003431425	SRR7908034	FRA	France	2014	2014-01-01	2014-12-31	2014			year	False	PRJNA486745	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3	provisional_marker_or_published_annotation				ptxP3		MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		4108173	67.5	1	4108173	ok	Europe	local_fasta	2014.0	ptxP3	2010_2014	454020abafe31c6cfac27dd6c77cd2abd9a506c246157c49fff8c9557f6321fb	historical_stratified_anchor_cap3_cell_cap90_country	focal	
FRA::SAMEA751374	SAMEA751374	SAMEA751374	GCA_001332615	ERR028840	FRA	France	1999	1999-01-01	1999-12-31	1999			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-2	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		3761372	68	816	7901	ok	Europe	local_fasta	1999.0	ptxP3/fim3-2	1995_1999	49e4026f8666bc1ad4686bc7907ba71d283ae9857dc0baffaab0fa877cc0a2cb	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41222668	SAMEA41222668	SAMEA41222668		ERR1775183	JPN	Japan	2004	2004-01-01	2004-12-31	2004			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2		False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	2004.0	ptxP3/fim3-2	2000_2004	4e3470701e8bf45e4843c4b2d8814f821d70e8bfaa886c7366a261ed600220a4	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41194168	SAMEA41194168	SAMEA41194168		ERR1775145	JPN	Japan	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	2000.0	ptxP3/fim3-1	2000_2004	534f2a63873eac0c1c52b6322bbde16a7e069b8a02b5c114f1141160575d6b05	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA751491	SAMEA751491	SAMEA751491	GCA_001211945	ERR029305	JPN	Japan	1998	1998-01-01	1998-12-31	1998			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		3724719	67.5	884	7561	ok	Asia	local_fasta	1998.0	ptxP1/fim3-1	1995_1999	5647a348829fbfe3e101b1c5d82873fdb3a849a6b12562aa5687f7e8b4429541	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41263918	SAMEA41263918	SAMEA41263918		ERR1775238	JPN	Japan	2011	2011-01-01	2011-12-31	2011			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	2011.0	ptxP1/fim3-1	2010_2014	5ad383559af0956638e22c48a43bae132931af3161c5952330d24a0d73137f3c	historical_stratified_anchor_cap3_cell_cap90_country	focal	
BEL::SAMEA117989259	SAMEA117989259	SAMEA117989259		ERR14837655	BEL	Belgium	2017-05-05	2017-05-05	2017-05-05	2017	5	2	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			MS-MT28	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2017.0	MS-MT28	2015_2019	5bf4b406c29973ecd7fedef889471da13c51c1cf3e35acc0237be4669f14514e	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41231668	SAMEA41231668	SAMEA41231668		ERR1775195	JPN	Japan	2006	2006-01-01	2006-12-31	2006			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	2006.0	ptxP3/fim3-2	2005_2009	6589d374964ebeed42b2230d11291b5609f04941491a24d4906cc5d931503300	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMEA41316418	SAMEA41316418	SAMEA41316418		ERR1775308	JPN	Japan	2011	2011-01-01	2011-12-31	2011			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	2011.0	ptxP1/fim3-1	2010_2014	65ea42dda246e272d363b842cbe89a45196acbafcc492b2419a45c4f773556f3	historical_stratified_anchor_cap3_cell_cap90_country	focal	
JPN::SAMN09862822	SAMN09862822	SAMN09862822	GCA_003431345	SRR7908033	JPN	Japan	1954	1954-01-01	1954-12-31	1954			year	False	PRJNA486745	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1	provisional_marker_or_published_annotation				ptxP1		MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		4102412	67.5	1	4102412	ok	Asia	local_fasta	1954.0	ptxP1	1950_1954	66fa01a9d940ca69f39541e37403a56eb72535c1a00597f5a4d3ffc2bfd88ec7	historical_stratified_anchor_cap3_cell_cap90_country	focal	
