tree_sample_id	country_iso3	epidemic_period	primary_model_lineage_id	strongest_event_id	strongest_transition_support	strongest_post_event_id	strongest_post_transition_support	post_reseeding_support	local_persistence_support	normalised_post_import_support
CHN__SAMN50152069	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0498->CHN__SAMN50152069:CHN	0.023379358168078235	0.023379358168078235	0.9999999999398052	0.022845250866994342
CHN__SAMN50152080	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0450->CHN__SAMN50152080:CHN	3.8129953972010355e-08	3.8129953972010355e-08	0.9999999999398947	3.812995252040883e-08
CHN__SAMN50152085	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0456->NODE_0457:CHN	0.0036928211750492696	0.0036928211750492696	0.9999999999398947	0.0036792344204944387
CHN__SAMN50152092	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0369->NODE_0389:CHN	4.090817753618932e-07	4.090817753618932e-07	0.9999999999397412	4.0908160803871345e-07
CHN__SAMN50152101	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0375->CHN__SAMN50152101:CHN	1.7258652285079279e-09	1.7258652285079279e-09	0.9999999999994932	1.7258652255301916e-09
FRA__SAMEA751372	FRA	prepandemic	L1_02.05	NODE_0163->FRA__SAMEA751372:FRA	0.9936819267632772		0.0	0.0	1.0	0.0
FRA__SAMN03366100	FRA	prepandemic	L1_02.05	NODE_0158->FRA__SAMN03366100:FRA	0.6141055499538914		0.0	0.0	1.0	0.0
FRA__SAMN03491902	FRA	prepandemic	L1_02.05	NODE_0034->FRA__SAMN03491902:FRA	0.9999991807828673		0.0	0.0	1.0	0.0
FRA__SAMN03491903	FRA	prepandemic	L1_02.05	NODE_0161->FRA__SAMN03491903:FRA	0.9929465373872379		0.0	0.0	1.0	0.0
FRA__SAMEA4700352	FRA	prepandemic	L1_02.06	NODE_0198->NODE_0316:FRA	0.9999999461540485		0.0	0.0	1.0	0.0
FRA__SAMN09862835	FRA	prepandemic	L1_02.06	NODE_0198->NODE_0316:FRA	0.9999999461540485		0.0	0.0	1.0	0.0
FRA__SAMEA115874185	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874186	FRA	resurgence	L1_02.06	NODE_0258->NODE_0259:FRA	0.9996381292116993	NODE_0258->NODE_0259:FRA	0.9996381292116993	0.9996381292116993	0.1263113527098623	0.8878179219068536
FRA__SAMEA115874187	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874188	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874189	FRA	resurgence	L1_02.05	NODE_0115->NODE_0116:FRA	0.9537425293487544	NODE_0115->NODE_0116:FRA	0.9537425293487544	0.9537425293487544	0.1263113527098623	0.8830508784718138
FRA__SAMEA115874190	FRA	resurgence	L1_02.06	NODE_0678->FRA__SAMEA115874190:FRA	0.9999781046511125	NODE_0678->FRA__SAMEA115874190:FRA	0.9999781046511125	0.9999781046511125	0.1263113527098623	0.8878517845618263
FRA__SAMEA115874191	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874193	FRA	resurgence	L1_02.06	NODE_0673->FRA__SAMEA115874193:FRA	0.9999887159758297	NODE_0673->FRA__SAMEA115874193:FRA	0.9999887159758297	0.9999887159758297	0.1263113527098623	0.8878528411551477
FRA__SAMEA115874194	FRA	resurgence	L1_02.05	NODE_0117->NODE_0118:FRA	0.5003770217685322	NODE_0117->NODE_0118:FRA	0.5003770217685322	0.5003770217685322	0.1263113527098623	0.7984463126270791
FRA__SAMEA115874195	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874196	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874197	FRA	resurgence	L1_02.07	NODE_0600->NODE_0601:FRA	0.837430794086103	NODE_0600->NODE_0601:FRA	0.837430794086103	0.837430794086103	0.1263113527098623	0.8689365686352993
FRA__SAMEA115874198	FRA	resurgence	L1_02.06	NODE_0614->FRA__SAMEA115874198:FRA	0.9999867641432784	NODE_0614->FRA__SAMEA115874198:FRA	0.9999867641432784	0.9999867641432784	0.1263113527098623	0.8878526468083119
FRA__SAMEA115874199	FRA	resurgence	L1_02.07	NODE_0600->NODE_0601:FRA	0.837430794086103	NODE_0600->NODE_0601:FRA	0.837430794086103	0.837430794086103	0.1263113527098623	0.8689365686352993
FRA__SAMEA115874200	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874201	FRA	resurgence	L1_02.06	NODE_0649->FRA__SAMEA115874201:FRA	0.9999998846458978	NODE_0649->FRA__SAMEA115874201:FRA	0.9999998846458978	0.9999998846458978	0.1263113527098623	0.8878539532230866
FRA__SAMEA115874203	FRA	resurgence	L1_02.06	NODE_0669->FRA__SAMEA115874203:FRA	0.9999999606207804	NODE_0669->FRA__SAMEA115874203:FRA	0.9999999606207804	0.9999999606207804	0.1263113527098623	0.8878539607878536
FRA__SAMEA115874206	FRA	resurgence	L1_02.06	NODE_0674->FRA__SAMEA115874206:FRA	0.999988961766554	NODE_0674->FRA__SAMEA115874206:FRA	0.999988961766554	0.999988961766554	0.1263113527098623	0.8878528656288437
FRA__SAMEA115874207	FRA	resurgence	L1_02.06	NODE_0258->NODE_0259:FRA	0.9996381292116993	NODE_0258->NODE_0259:FRA	0.9996381292116993	0.9996381292116993	0.1263113527098623	0.8878179219068536
FRA__SAMEA115874208	FRA	resurgence	L1_02.06	NODE_0631->FRA__SAMEA115874208:FRA	0.9999999043882187	NODE_0631->FRA__SAMEA115874208:FRA	0.9999999043882187	0.9999999043882187	0.1263113527098623	0.887853955188816
FRA__SAMEA115874210	FRA	resurgence	L1_02.07	NODE_0356->FRA__SAMEA115874210:FRA	0.9999944936304607	NODE_0356->FRA__SAMEA115874210:FRA	0.9999944936304607	0.9999944936304607	0.1263113527098623	0.8878534164407629
FRA__SAMEA115874211	FRA	resurgence	L1_02.05	NODE_0078->FRA__SAMEA115874211:FRA	0.9999999955392038	NODE_0078->FRA__SAMEA115874211:FRA	0.9999999955392038	0.9999999955392038	0.1263113527098623	0.8878539642646569
FRA__SAMEA115874212	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874213	FRA	resurgence	L1_01.02	NODE_0791->FRA__SAMEA115874213:FRA	0.9359777511612866	NODE_0791->FRA__SAMEA115874213:FRA	0.9359777511612866	0.9359777511612866	0.1263113527098623	0.8810951253763558
FRA__SAMEA115874214	FRA	resurgence	L1_02.05	NODE_0072->FRA__SAMEA115874214:FRA	0.6888496609614111	NODE_0072->FRA__SAMEA115874214:FRA	0.6888496609614111	0.6888496609614111	0.1263113527098623	0.8450473580170514
FRA__SAMEA115874215	FRA	resurgence	L1_02.06	NODE_0612->FRA__SAMEA115874215:FRA	0.9550956784419671	NODE_0612->FRA__SAMEA115874215:FRA	0.9550956784419671	0.9550956784419671	0.1263113527098623	0.8831972152286403
FRA__SAMEA115874216	FRA	resurgence	L1_01.02	NODE_0786->FRA__SAMEA115874216:FRA	0.9680392322970127	NODE_0786->FRA__SAMEA115874216:FRA	0.9680392322970127	0.9680392322970127	0.1263113527098623	0.8845787132200703
FRA__SAMEA115874217	FRA	resurgence	L1_02.07	NODE_0600->NODE_0601:FRA	0.837430794086103	NODE_0600->NODE_0601:FRA	0.837430794086103	0.837430794086103	0.1263113527098623	0.8689365686352993
FRA__SAMEA115874218	FRA	resurgence	L1_02.06	NODE_0611->FRA__SAMEA115874218:FRA	0.9875469811290405	NODE_0611->FRA__SAMEA115874218:FRA	0.9875469811290405	0.9875469811290405	0.1263113527098623	0.8866001637079544
FRA__SAMEA115874219	FRA	resurgence	L1_02.06	NODE_0258->NODE_0259:FRA	0.9996381292116993	NODE_0258->NODE_0259:FRA	0.9996381292116993	0.9996381292116993	0.1263113527098623	0.8878179219068536
FRA__SAMEA115874220	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874222	FRA	resurgence	L1_01.02	NODE_0782->NODE_0790:FRA	0.9368499807758003	NODE_0782->NODE_0790:FRA	0.9368499807758003	0.9368499807758003	0.1263113527098623	0.8811926762839087
FRA__SAMEA115874223	FRA	resurgence	L1_02.07	NODE_0591->FRA__SAMEA115874223:FRA	0.7378109516939081	NODE_0591->FRA__SAMEA115874223:FRA	0.7378109516939081	0.7378109516939081	0.1263113527098623	0.8538269964029976
FRA__SAMEA115874224	FRA	resurgence	L1_02.06	NODE_0258->NODE_0259:FRA	0.9996381292116993	NODE_0258->NODE_0259:FRA	0.9996381292116993	0.9996381292116993	0.1263113527098623	0.8878179219068536
FRA__SAMEA115874225	FRA	resurgence	L1_02.05	NODE_0129->FRA__SAMEA115874225:FRA	0.7223983700308028	NODE_0129->FRA__SAMEA115874225:FRA	0.7223983700308028	0.7223983700308028	0.1263113527098623	0.8511724924017885
FRA__SAMEA115874226	FRA	resurgence	L1_01.02	NODE_0788->FRA__SAMEA115874226:FRA	0.9997074652025164	NODE_0788->FRA__SAMEA115874226:FRA	0.9997074652025164	0.9997074652025164	0.1263113527098623	0.8878248296560074
FRA__SAMEA115874228	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874229	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874235	FRA	resurgence	L1_02.05	NODE_0115->NODE_0116:FRA	0.9537425293487544	NODE_0115->NODE_0116:FRA	0.9537425293487544	0.9537425293487544	0.1263113527098623	0.8830508784718138
FRA__SAMEA115874237	FRA	resurgence	L1_02.05	NODE_0123->FRA__SAMEA115874237:FRA	0.9786030522080142	NODE_0123->FRA__SAMEA115874237:FRA	0.9786030522080142	0.9786030522080142	0.1263113527098623	0.8856822282815198
FRA__SAMEA115874240	FRA	resurgence	L1_02.06	NODE_0177->FRA__SAMEA115874240:FRA	0.9999979128332619	NODE_0177->FRA__SAMEA115874240:FRA	0.9999979128332619	0.9999979128332619	0.1263113527098623	0.8878537568906947
FRA__SAMEA115874241	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874242	FRA	resurgence	L1_02.06	NODE_0209->FRA__SAMEA115874242:FRA	0.9999999943640384	NODE_0209->FRA__SAMEA115874242:FRA	0.9999999943640384	0.9999999943640384	0.1263113527098623	0.8878539641476464
FRA__SAMEA115874243	FRA	resurgence	L1_01.02	NODE_0782->NODE_0790:FRA	0.9368499807758003	NODE_0782->NODE_0790:FRA	0.9368499807758003	0.9368499807758003	0.1263113527098623	0.8811926762839087
FRA__SAMEA115874245	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA115874248	FRA	resurgence	L1_02.05	NODE_0028->FRA__SAMEA115874248:FRA	0.9999994318786553	NODE_0028->FRA__SAMEA115874248:FRA	0.9999994318786553	0.9999994318786553	0.1263113527098623	0.8878539081413408
FRA__SAMEA115874249	FRA	resurgence	L1_02.06	NODE_0258->NODE_0259:FRA	0.9996381292116993	NODE_0258->NODE_0259:FRA	0.9996381292116993	0.9996381292116993	0.1263113527098623	0.8878179219068536
FRA__SAMEA117615782	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA117615783	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
FRA__SAMEA117615784	FRA	resurgence	L1_02.07	NODE_0559->FRA__SAMEA117615784:FRA	0.9999991064775349	NODE_0559->FRA__SAMEA117615784:FRA	0.9999991064775349	0.9999991064775349	0.1263113527098623	0.8878538757413365
FRA__SAMEA117615785	FRA	resurgence	L1_02.06	NODE_0626->FRA__SAMEA117615785:FRA	0.9999999975413918	NODE_0626->FRA__SAMEA117615785:FRA	0.9999999975413918	0.9999999975413918	0.1263113527098623	0.8878539644640133
FRA__SAMEA117615786	FRA	resurgence	L1_01.02	NODE_0787->FRA__SAMEA117615786:FRA	0.9996633850563682	NODE_0787->FRA__SAMEA117615786:FRA	0.9996633850563682	0.9996633850563682	0.1263113527098623	0.88782043817391
FRA__SAMN42490576	FRA	resurgence	L1_02.06	NODE_0268->NODE_0269:FRA	0.7424382378453703	NODE_0268->NODE_0269:FRA	0.7424382378453703	0.7424382378453703	0.1263113527098623	0.8546055686436242
JPN__SAMN04875532	JPN	prepandemic	Other	NODE_0943->NODE_0945:JPN	0.7960486382919082		0.0	0.0	1.0	0.0
JPN__SAMN03249374	JPN	prepandemic	Other	NODE_0943->NODE_0945:JPN	0.7960486382919082		0.0	0.0	1.0	0.0
JPN__SAMN09862822	JPN	prepandemic	Other	NODE_0943->NODE_0945:JPN	0.7960486382919082		0.0	0.0	1.0	0.0
JPN__SAMEA41263168	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41187418	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41296918	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41216668	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41292418	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41283418	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41211418	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41286418	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA751448	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41226418	JPN	prepandemic	Other	NODE_0765->JPN__SAMEA41226418:JPN	0.9899772980509157		0.0	0.0	1.0	0.0
JPN__SAMEA41241418	JPN	prepandemic	L1_02.05	NODE_0757->NODE_0758:JPN	0.9762533007051241		0.0	0.0	1.0	0.0
JPN__SAMEA41247418	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41249668	JPN	prepandemic	L1_02.05	NODE_0757->NODE_0758:JPN	0.9762533007051241		0.0	0.0	1.0	0.0
JPN__SAMEA41200168	JPN	prepandemic	L1_02.05	NODE_0753->NODE_0754:JPN	0.9966306229827655		0.0	0.0	1.0	0.0
JPN__SAMEA41186668	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41205418	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41188918	JPN	prepandemic	L1_02.05	NODE_0753->NODE_0754:JPN	0.9966306229827655		0.0	0.0	1.0	0.0
JPN__SAMEA41197168	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41275918	JPN	prepandemic	L1_02.05	NODE_0753->NODE_0754:JPN	0.9966306229827655		0.0	0.0	1.0	0.0
JPN__SAMEA751489	JPN	prepandemic	Other	NODE_0943->NODE_0945:JPN	0.7960486382919082		0.0	0.0	1.0	0.0
JPN__SAMEA41194168	JPN	prepandemic	L1_02.05	NODE_0022->JPN__SAMEA41194168:JPN	0.9999761123001092		0.0	0.0	1.0	0.0
JPN__SAMEA41278168	JPN	prepandemic	L1_02.06	NODE_0025->NODE_0752:JPN	0.9910113408184589		0.0	0.0	1.0	0.0
JPN__SAMEA41214418	JPN	prepandemic	L1_02.06	NODE_0025->NODE_0752:JPN	0.9910113408184589		0.0	0.0	1.0	0.0
JPN__SAMEA41218168	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41218918	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMD00570793	JPN	prepandemic	L1_02.05	NODE_0753->NODE_0754:JPN	0.9966306229827655		0.0	0.0	1.0	0.0
JPN__SAMEA41224918	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41227918	JPN	prepandemic	L1_02.05	NODE_0166->JPN__SAMEA41227918:JPN	0.999516363835178		0.0	0.0	1.0	0.0
JPN__SAMEA41231668	JPN	prepandemic	L1_02.05	NODE_0139->JPN__SAMEA41231668:JPN	0.7893001968074408		0.0	0.0	1.0	0.0
JPN__SAMEA751127	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41239918	JPN	prepandemic	L1_02.05	NODE_0143->JPN__SAMEA41239918:JPN	0.9872675134020006		0.0	0.0	1.0	0.0
JPN__SAMEA41242918	JPN	prepandemic	L1_02.05	NODE_0751->JPN__SAMEA41242918:JPN	0.9247441358116977		0.0	0.0	1.0	0.0
JPN__SAMEA41240668	JPN	prepandemic	L1_02.05	NODE_0138->JPN__SAMEA41240668:JPN	0.7893103980381067		0.0	0.0	1.0	0.0
JPN__SAMEA41297668	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMEA41307418	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMD00328188	JPN	prepandemic	L1_02.06	NODE_0167->NODE_0749:JPN	0.9986678663631705		0.0	0.0	1.0	0.0
JPN__SAMD00328195	JPN	prepandemic	L1_02.06	NODE_0167->NODE_0749:JPN	0.9986678663631705		0.0	0.0	1.0	0.0
JPN__SAMEA41257168	JPN	prepandemic	L1_02.06	NODE_0167->NODE_0749:JPN	0.9986678663631705		0.0	0.0	1.0	0.0
JPN__SAMD00328201	JPN	prepandemic	L1_02.06	NODE_0687->NODE_0688:JPN	0.933433979548499		0.0	0.0	1.0	0.0
JPN__SAMEA41264668	JPN	prepandemic	L1_02.05	NODE_0147->JPN__SAMEA41264668:JPN	0.7234465280302014		0.0	0.0	1.0	0.0
JPN__SAMEA41323168	JPN	prepandemic	L1_02.06	NODE_0687->NODE_0688:JPN	0.933433979548499		0.0	0.0	1.0	0.0
JPN__SAMD00549621	JPN	prepandemic	L1_02.06	NODE_0687->NODE_0688:JPN	0.933433979548499		0.0	0.0	1.0	0.0
JPN__SAMD00549631	JPN	prepandemic	Other	NODE_0960->NODE_0961:JPN	0.6293167721540138		0.0	0.0	1.0	0.0
JPN__SAMD00328237	JPN	prepandemic	Other	NODE_0844->JPN__SAMD00328237:JPN	0.9998118702603342		0.0	0.0	1.0	0.0
JPN__SAMD00549575	JPN	prepandemic	Other	NODE_0841->JPN__SAMD00549575:JPN	0.9940641793537816		0.0	0.0	1.0	0.0
JPN__SAMD00549636	JPN	prepandemic	L1_02.06	NODE_0687->NODE_0688:JPN	0.933433979548499		0.0	0.0	1.0	0.0
JPN__SAMD00872997	JPN	prepandemic	L1_02.06	NODE_0733->JPN__SAMD00872997:JPN	0.9564876820316067		0.0	0.0	1.0	0.0
JPN__SAMD00570813	JPN	pandemic	L1_02.06	NODE_0687->NODE_0688:JPN	0.933433979548499		0.0	0.0	1.0	0.0
JPN__SAMD00885979	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD00885980	JPN	resurgence	L1_02.07	NODE_0495->NODE_0496:JPN	0.997974066217508	NODE_0495->NODE_0496:JPN	0.997974066217508	0.997974066217508	0.1552267455581937	0.8653948696765351
JPN__SAMD00892034	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD00920271	JPN	resurgence	L1_02.07	NODE_0487->JPN__SAMD00920271:JPN	0.99999824507517	NODE_0487->JPN__SAMD00920271:JPN	0.99999824507517	0.99999824507517	0.1552267455581937	0.8656307240435569
JPN__SAMD00920272	JPN	resurgence	L1_02.07	NODE_0486->JPN__SAMD00920272:JPN	0.9999984300012447	NODE_0486->JPN__SAMD00920272:JPN	0.9999984300012447	0.9999984300012447	0.1552267455581937	0.8656307455531149
JPN__SAMD00920273	JPN	resurgence	L1_02.07	NODE_0484->JPN__SAMD00920273:JPN	0.9999994468277074	NODE_0484->JPN__SAMD00920273:JPN	0.9999994468277074	0.9999994468277074	0.1552267455581937	0.8656308638245102
JPN__SAMD00920274	JPN	resurgence	L1_02.05	NODE_0108->NODE_0109:JPN	0.9912654842064983	NODE_0108->NODE_0109:JPN	0.9912654842064983	0.9912654842064983	0.1552267455581937	0.8646072415248268
JPN__SAMD00920275	JPN	resurgence	L1_02.07	NODE_0488->JPN__SAMD00920275:JPN	0.9999983586946195	NODE_0488->JPN__SAMD00920275:JPN	0.9999983586946195	0.9999983586946195	0.1552267455581937	0.8656307372591313
JPN__SAMD00920276	JPN	resurgence	L1_02.07	NODE_0475->JPN__SAMD00920276:JPN	0.9999998432879414	NODE_0475->JPN__SAMD00920276:JPN	0.9999998432879414	0.9999998432879414	0.1552267455581937	0.8656309099384238
JPN__SAMD00920279	JPN	resurgence	L1_02.07	NODE_0480->JPN__SAMD00920279:JPN	0.9999978584520801	NODE_0480->JPN__SAMD00920279:JPN	0.9999978584520801	0.9999978584520801	0.1552267455581937	0.8656306790737178
JPN__SAMD00920280	JPN	resurgence	L1_02.07	NODE_0474->JPN__SAMD00920280:JPN	0.9999998475763456	NODE_0474->JPN__SAMD00920280:JPN	0.9999998475763456	0.9999998475763456	0.1552267455581937	0.8656309104372255
JPN__SAMD01593369	JPN	resurgence	L1_02.07	NODE_0456->JPN__SAMD01593369:JPN	0.9965232056727883	NODE_0456->JPN__SAMD01593369:JPN	0.9965232056727883	0.9965232056727883	0.1552267455581937	0.8652253074616686
JPN__SAMD01593370	JPN	resurgence	L1_02.07	NODE_0411->NODE_0412:JPN	0.9999149551336756	NODE_0411->NODE_0412:JPN	0.9999149551336756	0.9999149551336756	0.1552267455581937	0.8656210355273114
JPN__SAMD01593371	JPN	resurgence	L1_02.07	NODE_0535->NODE_0537:JPN	0.9991926946782133	NODE_0535->NODE_0537:JPN	0.9991926946782133	0.9991926946782133	0.1552267455581937	0.8655369615688335
JPN__SAMD01593372	JPN	resurgence	L1_01.02	NODE_0784->NODE_0787:JPN	0.9899707612663978	NODE_0784->NODE_0787:JPN	0.9899707612663978	0.9899707612663978	0.1552267455581937	0.8644541708891708
JPN__SAMD01593373	JPN	resurgence	L1_02.07	NODE_0411->NODE_0412:JPN	0.9999149551336756	NODE_0411->NODE_0412:JPN	0.9999149551336756	0.9999149551336756	0.1552267455581937	0.8656210355273114
JPN__SAMD01593374	JPN	resurgence	L1_02.07	NODE_0368->JPN__SAMD01593374:JPN	0.9999319533439578	NODE_0368->JPN__SAMD01593374:JPN	0.9999319533439578	0.9999319533439578	0.1552267455581937	0.8656230129195934
JPN__SAMD00892035	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD00892036	JPN	resurgence	L1_02.07	NODE_0384->NODE_0385:JPN	0.9987782729975736	NODE_0384->NODE_0385:JPN	0.9987782729975736	0.9987782729975736	0.1552267455581937	0.8654886737386468
JPN__SAMD00892038	JPN	resurgence	L1_02.06	NODE_0293->NODE_0294:JPN	0.706112915491039	NODE_0293->NODE_0294:JPN	0.706112915491039	0.706112915491039	0.1552267455581937	0.8197845140799557
JPN__SAMD00892039	JPN	resurgence	L1_02.07	NODE_0327->JPN__SAMD00892039:JPN	0.9999794393243943	NODE_0327->JPN__SAMD00892039:JPN	0.9999794393243943	0.9999794393243943	0.1552267455581937	0.8656285366287485
JPN__SAMD00892040	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD00892042	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD00892045	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD00892046	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD00892047	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD00892048	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
