Sample1	Sample2	Distance	Mismatches (proportion)	Match count	Mismatch count	cgmlst_jointly_called_loci	cgmlst_allelic_mismatches	cgmlst_mismatch_fraction
AUS__SAMN07235949	CHN__SAMN44583826	27	0.0023617914625612	11405	27	2036	7	0.00343811394891945
AUS__SAMN07235949	CHN__SAMN44583827	27	0.0023628248884221	11400	27	2038	9	0.004416094210009814
AUS__SAMN07235949	CHN__SAMN44583828	33	0.0028904265568888	11384	33	2038	9	0.004416094210009814
AUS__SAMN07235949	CHN__SAMN44583829	28	0.0024486226497595	11407	28	2038	6	0.002944062806673209
AUS__SAMN07235949	CHN__SAMN44583830	28	0.0024490509927403	11405	28	2038	9	0.004416094210009814
AUS__SAMN07235949	CHN__SAMN44583831	25	0.0021868439468159	11407	25	2038	8	0.003925417075564278
AUS__SAMN07235949	CHN__SAMN44583832	24	0.0021041557075223	11382	24	2037	8	0.0039273441335297005
AUS__SAMN07235949	CHN__SAMN45156018	42	0.0036997885835095	11310	42	2035	7	0.0034398034398034397
AUS__SAMN07235949	CHN__SAMN45156024	60	0.0052961426427751	11269	60	2019	8	0.00396235760277365
AUS__SAMN07235949	CHN__SAMN45156025	39	0.0034531609704267	11255	39	2032	4	0.001968503937007874
AUS__SAMN07235949	CHN__SAMN45156026	50	0.0043979241797871	11319	50	2030	6	0.002955665024630542
AUS__SAMN07235949	CHN__SAMN45156027	55	0.0048888888888888	11195	55	2035	9	0.004422604422604423
AUS__SAMN07235949	CHN__SAMN45156028	46	0.0041512498871942	11035	46	2033	8	0.003935071323167732
AUS__SAMN07235949	CHN__SAMN45156030	44	0.0039184255053878	11185	44	2035	8	0.003931203931203931
AUS__SAMN07235949	CHN__SAMN50152046	26	0.0023129614802953	11215	26	2037	8	0.0039273441335297005
AUS__SAMN07235949	CHN__SAMN50152047	27	0.0023970170454545	11237	27	2038	8	0.003925417075564278
AUS__SAMN07235949	CHN__SAMN50152049	34	0.0030463220141564	11127	34	2034	9	0.004424778761061947
AUS__SAMN07235949	CHN__SAMN50152051	35	0.0031367628607277	11123	35	2034	8	0.003933136676499509
AUS__SAMN07235949	CHN__SAMN50152052	36	0.0032295684937651	11111	36	2034	8	0.003933136676499509
AUS__SAMN07235949	CHN__SAMN50152053	29	0.0025953105423304	11145	29	2037	8	0.0039273441335297005
AUS__SAMN07235949	CHN__SAMN50152054	24	0.0020975353959098	11418	24	2036	7	0.00343811394891945
AUS__SAMN07235949	CHN__SAMN50152056	25	0.0021849327040727	11417	25	2037	7	0.003436426116838488
AUS__SAMN07235949	CHN__SAMN40924133	35	0.0030693677102516	11368	35	2038	9	0.004416094210009814
AUS__SAMN07235949	CHN__SAMN40924154	35	0.0030626531326566	11393	35	2037	9	0.004418262150220913
AUS__SAMN07235949	CHN__SAMN43024010	49	0.0044695794946638	10914	49	2021	8	0.0039584364176150424
AUS__SAMN07235949	CHN__SAMN43024011	43	0.0038988122223229	10986	43	2028	7	0.0034516765285996054
AUS__SAMN07235949	CHN__SAMN43024012	38	0.0034120499236778	11099	38	2029	8	0.003942828979793002
AUS__SAMN07235949	CHN__SAMN43024013	38	0.0033946757191352	11156	38	2036	8	0.003929273084479371
AUS__SAMN07235949	CHN__SAMN43024014	32	0.0028658427368798	11134	32	2035	7	0.0034398034398034397
AUS__SAMN07235949	CHN__SAMN43024015	46	0.0041647804436396	10999	46	2023	9	0.004448838358872961
AUS__SAMN07235949	CHN__SAMN43024016	52	0.0047402005469462	10918	52	2018	9	0.0044598612487611496
AUS__SAMN07235949	CHN__SAMN43024017	58	0.0054018813448821	10679	58	1992	9	0.004518072289156626
AUS__SAMN07235949	CHN__SAMN43024018	47	0.0043162824869133	10842	47	2013	7	0.003477396920019871
AUS__SAMN07235949	CHN__SAMN43024019	58	0.0053201247477527	10844	58	2013	8	0.003974167908594138
AUS__SAMN07235949	CHN__SAMN43024020	42	0.003791640335831	11035	42	2030	6	0.002955665024630542
AUS__SAMN07235949	CHN__SAMN43024021	39	0.0034893084011809	11138	39	2034	8	0.003933136676499509
AUS__SAMN07235949	CHN__SAMN43024023	104	0.0099113694844181	10389	104	1982	9	0.004540867810292634
AUS__SAMN07235949	CHN__SAMN43024024	119	0.0112487002552226	10460	119	1985	9	0.004534005037783375
AUS__SAMN07235949	CHN__SAMN43024025	99	0.0093599319277677	10478	99	1978	8	0.004044489383215369
AUS__SAMN07235949	CHN__SAMN43024027	94	0.0088762983947119	10496	94	1994	7	0.003510531594784353
AUS__SAMN07235949	CHN__SAMN43024031	107	0.0101268218815067	10459	107	1993	9	0.004515805318615153
AUS__SAMN07235949	CHN__SAMN43024032	104	0.0097250794838227	10590	104	1999	13	0.0065032516258129065
AUS__SAMN07235949	CHN__SAMN43024034	118	0.0111194873727855	10494	118	1984	10	0.005040322580645161
AUS__SAMN07235949	CHN__SAMN44583833	27	0.002363238512035	11398	27	2038	8	0.003925417075564278
AUS__SAMN07235949	CHN__SAMN44583834	27	0.0023624114095721	11402	27	2038	8	0.003925417075564278
AUS__SAMN07235949	CHN__SAMN44583835	22	0.0019245910244073	11409	22	2038	6	0.002944062806673209
AUS__SAMN07235949	CHN__SAMN44583837	21	0.0018367882445552	11412	21	2038	7	0.0034347399411187437
AUS__SAMN07235949	CHN__SAMN44583838	31	0.0027112121742172	11403	31	2037	9	0.004418262150220913
AUS__SAMN07235949	CHN__SAMN44583839	26	0.0022751137556877	11402	26	2038	8	0.003925417075564278
AUS__SAMN07235949	CHN__SAMN44583840	26	0.0022763088776046	11396	26	2038	8	0.003925417075564278
AUS__SAMN07235949	CHN__SAMN44583843	29	0.0025378489542312	11398	29	2038	8	0.003925417075564278
AUS__SAMN07235949	CHN__SAMN44583845	24	0.0021041557075223	11382	24	2038	9	0.004416094210009814
AUS__SAMN07235949	CHN__SAMN44583846	28	0.0024490509927403	11405	28	2038	9	0.004416094210009814
AUS__SAMN07235949	CHN__SAMN44583859	25	0.0021885669263766	11398	25	2038	7	0.0034347399411187437
AUS__SAMN07235949	CHN__SAMN44583863	30	0.0026251312565628	11398	30	2038	11	0.005397448478900883
AUS__SAMN07235949	CHN__SAMN44583865	26	0.0022733234239748	11411	26	2038	8	0.003925417075564278
AUS__SAMN07235949	CHN__SAMN44583870	30	0.0026237537169844	11404	30	2037	9	0.004418262150220913
AUS__SAMN07235949	CHN__SAMN44583871	25	0.0021868439468159	11407	25	2038	8	0.003925417075564278
AUS__SAMN07235949	CHN__SAMN44583872	26	0.0022739198880531	11408	26	2036	7	0.00343811394891945
AUS__SAMN07235949	CHN__SAMN44583886	31	0.0027112121742172	11403	31	2035	6	0.0029484029484029483
AUS__SAMN07235949	CHN__SAMN44583912	28	0.0024926555684144	11205	28	2028	8	0.0039447731755424065
AUS__SAMN07235949	CHN__SAMN44583924	27	0.0023944661227385	11249	27	2036	8	0.003929273084479371
AUS__SAMN07235949	CHN__SAMN44583927	28	0.0025238867856499	11066	28	2017	7	0.0034705007436787306
AUS__SAMN07235949	CHN__SAMN44583945	27	0.0023946784922394	11248	27	2034	9	0.004424778761061947
AUS__SAMN07235949	CHN__SAMN44583946	28	0.002477656844527	11273	28	2037	6	0.0029455081001472753
AUS__SAMN07235949	CHN__SAMN44583959	31	0.0027890238416554	11084	31	2023	8	0.003954522985664854
AUS__SAMN07235949	CHN__SAMN44583972	27	0.0023906499026031	11267	27	2034	8	0.003933136676499509
AUS__SAMN07235949	CHN__SAMN44584005	26	0.0022739198880531	11408	26	2038	9	0.004416094210009814
AUS__SAMN07235949	CHN__SAMN44584012	23	0.0020110168750546	11414	23	2037	7	0.003436426116838488
AUS__SAMN07235949	CHN__SAMN44584022	22	0.0019237495627841	11414	22	2038	7	0.0034347399411187437
AUS__SAMN07235949	CHN__SAMN44584026	21	0.0018366276018891	11413	21	2036	6	0.0029469548133595285
AUS__SAMN07235949	CHN__SAMN44584033	25	0.0021866526720895	11408	25	2035	7	0.0034398034398034397
AUS__SAMN07235949	CHN__SAMN44584039	25	0.0021862702229995	11410	25	2035	6	0.0029484029484029483
AUS__SAMN07235949	CHN__SAMN44584040	23	0.0020115445163547	11411	23	2037	6	0.0029455081001472753
AUS__SAMN07235949	CHN__SAMN44584044	22	0.0019242543514388	11411	22	2038	7	0.0034347399411187437
AUS__SAMN07235949	CHN__SAMN44584067	24	0.0020986358866736	11412	24	2038	7	0.0034347399411187437
AUS__SAMN07235949	CHN__SAMN44584068	28	0.0024488368025188	11406	28	2037	9	0.004418262150220913
AUS__SAMN07235949	CHN__SAMN44584073	29	0.0025356299728949	11408	29	2036	9	0.0044204322200392925
AUS__SAMN07235949	CHN__SAMN44584075	22	0.0019245910244073	11409	22	2038	7	0.0034347399411187437
AUS__SAMN07235949	CHN__SAMN44584082	33	0.0028863815271582	11400	33	2036	9	0.0044204322200392925
AUS__SAMN07235949	CHN__SAMN44584094	29	0.0025356299728949	11408	29	2035	6	0.0029484029484029483
AUS__SAMN07235949	CHN__SAMN44584104	28	0.0024488368025188	11406	28	2036	8	0.003929273084479371
AUS__SAMN07235949	CHN__SAMN44590209	24	0.0020990029735875	11410	24	2038	6	0.002944062806673209
AUS__SAMN07235949	CHN__SAMN44590214	28	0.0024486226497595	11407	28	2035	7	0.0034398034398034397
AUS__SAMN07235949	CHN__SAMN44590219	26	0.0022741187789731	11407	26	2035	6	0.0029484029484029483
AUS__SAMN07235949	CHN__SAMN44590224	28	0.0024488368025188	11406	28	2037	8	0.0039273441335297005
AUS__SAMN07235949	CHN__SAMN44590233	27	0.0023619980754089	11404	27	2034	6	0.0029498525073746312
AUS__SAMN07235949	CHN__SAMN44590238	31	0.0027095533607202	11410	31	2038	9	0.004416094210009814
AUS__SAMN07235949	CHN__SAMN44590242	27	0.0023613783452859	11407	27	2038	9	0.004416094210009814
AUS__SAMN07235949	CHN__SAMN44590252	26	0.0022741187789731	11407	26	2036	8	0.003929273084479371
AUS__SAMN07235949	CHN__SAMN44590257	29	0.0025420757363253	11379	29	2036	9	0.0044204322200392925
AUS__SAMN07235949	CHN__SAMN44590261	28	0.0024484085344526	11408	28	2038	8	0.003925417075564278
AUS__SAMN07235949	CHN__SAMN44590265	27	0.0023607589402815	11410	27	2038	9	0.004416094210009814
AUS__SAMN07235949	CHN__SAMN44590268	31	0.0027112121742172	11403	31	2037	11	0.005400098183603338
AUS__SAMN07235949	CHN__SAMN44590275	23	0.0020115445163547	11411	23	2038	7	0.0034347399411187437
AUS__SAMN07235949	CHN__SAMN44590276	28	0.0024490509927403	11405	28	2035	9	0.004422604422604423
AUS__SAMN07235949	CHN__SAMN44590282	24	0.0020986358866736	11412	24	2037	7	0.003436426116838488
AUS__SAMN07235949	CHN__SAMN44590283	26	0.0022735222105631	11410	26	2036	8	0.003929273084479371
AUS__SAMN07235949	CHN__SAMN44590291	24	0.0020990029735875	11410	24	2036	7	0.00343811394891945
AUS__SAMN07235949	CHN__SAMN44590292	28	0.0024481944565882	11409	28	2037	7	0.003436426116838488
AUS__SAMN07235949	CHN__SAMN44590294	24	0.0020984523913613	11413	24	2037	7	0.003436426116838488
AUS__SAMN07235949	CHN__SAMN44590295	27	0.002360552544151	11411	27	2036	7	0.00343811394891945
AUS__SAMN07235949	CHN__SAMN44590307	30	0.0026235242675994	11405	30	2035	8	0.003931203931203931
AUS__SAMN07235949	CHN__SAMN44590310	25	0.002185505726025	11414	25	2038	7	0.0034347399411187437
AUS__SAMN07235949	CHN__SAMN44590311	26	0.0022731246721454	11412	26	2037	7	0.003436426116838488
AUS__SAMN07235949	CHN__SAMN44590312	25	0.002185887907668	11412	25	2035	6	0.0029484029484029483
AUS__SAMN07235949	CHN__SAMN44590314	26	0.0022737210319195	11409	26	2037	7	0.003436426116838488
AUS__SAMN07235949	CHN__SAMN45156031	45	0.0040192926045016	11151	45	2036	10	0.004911591355599214
AUS__SAMN07235949	CHN__SAMN45156034	45	0.0040661425860666	11022	45	2031	8	0.003938946331856229
AUS__SAMN07235949	CHN__SAMN45156054	27	0.0023593149248514	11417	27	2035	7	0.0034398034398034397
AUS__SAMN07235949	CHN__SAMN45156057	60	0.0053200922149317	11218	60	2032	7	0.0034448818897637795
AUS__SAMN07235949	CHN__SAMN45156063	27	0.0023680056130503	11375	27	2036	6	0.0029469548133595285
AUS__SAMN07235949	CHN__SAMN45156066	26	0.0022719328905976	11418	26	2037	6	0.0029455081001472753
AUS__SAMN07235949	CHN__SAMN50152057	21	0.0018361458424411	11416	21	2038	6	0.002944062806673209
AUS__SAMN07235949	CHN__SAMN50152059	23	0.002010665267943	11416	23	2036	7	0.00343811394891945
AUS__SAMN07235949	CHN__SAMN50152066	28	0.0025100851636037	11127	28	2034	6	0.0029498525073746312
AUS__SAMN07235949	CHN__SAMN50152069	28	0.0025107604017216	11124	28	2031	6	0.0029542097488921715
AUS__SAMN07235949	CHN__SAMN50152080	26	0.0022857142857142	11349	26	2036	8	0.003929273084479371
AUS__SAMN07235949	CHN__SAMN50152085	30	0.0026320407088962	11368	30	2037	9	0.004418262150220913
AUS__SAMN07235949	CHN__SAMN50152092	30	0.0026487727352993	11296	30	2037	8	0.0039273441335297005
AUS__SAMN07235949	CHN__SAMN50152101	43	0.0038164551344634	11224	43	2034	8	0.003933136676499509
AUS__SAMN07235949	FRA__SAMEA751372	33	0.0029591104734576	11119	33	2034	8	0.003933136676499509
AUS__SAMN07235949	FRA__SAMN03366100	26	0.0022897402025539	11329	26	2021	8	0.0039584364176150424
AUS__SAMN07235949	FRA__SAMN03491902	35	0.0030613137409253	11398	35	2037	13	0.006381934216985763
AUS__SAMN07235949	FRA__SAMN03491903	27	0.0023599335722401	11414	27	2038	10	0.004906771344455349
AUS__SAMN07235949	FRA__SAMEA4700352	27	0.0023705004389815	11363	27	1861	5	0.0026867275658248252
AUS__SAMN07235949	FRA__SAMN09862835	27	0.0023705004389815	11363	27	1861	5	0.0026867275658248252
AUS__SAMN07235949	FRA__SAMEA115874185	48	0.0043181000359841	11068	48	2035	10	0.004914004914004914
AUS__SAMN07235949	FRA__SAMEA115874190	64	0.0057652463742005	11037	64	2034	11	0.005408062930186824
AUS__SAMN07235949	FRA__SAMEA115874198	35	0.0031014621178555	11250	35	2037	7	0.003436426116838488
AUS__SAMN07235949	FRA__SAMEA115874201	38	0.0033961926892483	11151	38	2035	5	0.002457002457002457
AUS__SAMN07235949	FRA__SAMEA115874203	37	0.0033133339303304	11130	37	2035	6	0.0029484029484029483
AUS__SAMN07235949	FRA__SAMEA115874211	49	0.0043804755944931	11137	49	2036	10	0.004911591355599214
AUS__SAMN07235949	FRA__SAMEA115874212	48	0.0042987641053197	11118	48	2037	9	0.004418262150220913
AUS__SAMN07235949	FRA__SAMEA115874213	97	0.0087348041422782	11008	97	2016	41	0.020337301587301588
AUS__SAMN07235949	FRA__SAMEA115874215	44	0.003934191702432	11140	44	2036	8	0.003929273084479371
AUS__SAMN07235949	FRA__SAMEA115874216	102	0.0092374569824307	10940	102	2018	35	0.01734390485629336
AUS__SAMN07235949	FRA__SAMEA115874219	49	0.0043969849246231	11095	49	2032	13	0.0063976377952755905
AUS__SAMN07235949	FRA__SAMEA115874226	109	0.0098749773509693	10929	109	2017	39	0.019335647000495785
AUS__SAMN07235949	FRA__SAMEA115874228	36	0.0032490974729241	11044	36	2033	9	0.004426955238563699
AUS__SAMN07235949	FRA__SAMEA115874229	43	0.0038892908827785	11013	43	2033	13	0.006394490900147565
AUS__SAMN07235949	FRA__SAMEA115874235	50	0.0045069406886605	11044	50	2035	14	0.0068796068796068794
AUS__SAMN07235949	FRA__SAMEA115874241	88	0.007958039428468	10970	88	2023	14	0.006920415224913495
AUS__SAMN07235949	FRA__SAMEA115874242	38	0.0034212658683712	11069	38	2029	8	0.003942828979793002
AUS__SAMN07235949	FRA__SAMEA115874248	51	0.004592525889239	11054	51	2025	10	0.0049382716049382715
AUS__SAMN07235949	FRA__SAMEA117615782	38	0.0033365528141188	11351	38	2035	10	0.004914004914004914
AUS__SAMN07235949	FRA__SAMEA117615783	31	0.002721446756211	11360	31	2038	9	0.004416094210009814
AUS__SAMN07235949	FRA__SAMEA117615784	34	0.0029772329246935	11386	34	2038	7	0.0034347399411187437
AUS__SAMN07235949	FRA__SAMEA117615785	181	0.0158660589060308	11227	181	1965	7	0.0035623409669211198
AUS__SAMN07235949	FRA__SAMEA117615786	212	0.0187328797384465	11105	212	1980	37	0.018686868686868686
AUS__SAMN07235949	FRA__SAMN42490576	32	0.0027984258854394	11403	32	1838	9	0.004896626768226333
AUS__SAMN07235949	JPN__SAMN04875532	167	0.0145966261690411	11274	167	2026	67	0.033070088845014806
AUS__SAMN07235949	JPN__SAMN03249374	167	0.0145927997203774	11277	167	2038	67	0.03287536800785083
AUS__SAMN07235949	JPN__SAMN09862822	170	0.014910972721691	11231	170	2038	67	0.03287536800785083
AUS__SAMN07235949	JPN__SAMEA41263168	90	0.0079893475366178	11175	90	2017	34	0.01685671789786812
AUS__SAMN07235949	JPN__SAMEA41187418	96	0.008603692417996	11062	96	2015	33	0.016377171215880892
AUS__SAMN07235949	JPN__SAMEA41296918	99	0.0087556381002918	11208	99	2018	34	0.01684836471754212
AUS__SAMN07235949	JPN__SAMEA41211418	101	0.008948347656596	11186	101	2019	38	0.018821198613174838
AUS__SAMN07235949	JPN__SAMEA41286418	104	0.0092067988668555	11192	104	2017	36	0.017848289538919187
AUS__SAMN07235949	JPN__SAMEA751448	101	0.0089857651245551	11139	101	2017	42	0.020823004462072386
AUS__SAMN07235949	JPN__SAMEA41226418	75	0.0065853016068135	11314	75	2029	26	0.012814194184327254
AUS__SAMN07235949	JPN__SAMEA41241418	40	0.0035161744022503	11336	40	2038	11	0.005397448478900883
AUS__SAMN07235949	JPN__SAMEA41249668	41	0.0035923946376938	11372	41	2038	11	0.005397448478900883
AUS__SAMN07235949	JPN__SAMEA41188918	35	0.0030709835921733	11362	35	2036	12	0.005893909626719057
AUS__SAMN07235949	JPN__SAMEA751489	186	0.016608625770158	11013	186	2036	76	0.03732809430255403
AUS__SAMN07235949	JPN__SAMEA41194168	23	0.0020177208527063	11376	23	2037	5	0.002454590083456063
AUS__SAMN07235949	JPN__SAMEA41214418	34	0.0029824561403508	11366	34	2034	10	0.004916420845624385
AUS__SAMN07235949	JPN__SAMEA41218168	112	0.0099484810801208	11146	112	2007	36	0.017937219730941704
AUS__SAMN07235949	JPN__SAMEA41218918	110	0.0097604259094942	11160	110	2022	43	0.02126607319485658
AUS__SAMN07235949	JPN__SAMD00570793	38	0.0033248753171756	11391	38	2034	13	0.006391347099311701
AUS__SAMN07235949	JPN__SAMEA41224918	112	0.0099079971691436	11192	112	2021	40	0.01979218208807521
AUS__SAMN07235949	JPN__SAMEA41227918	27	0.0023750879662209	11341	27	2032	5	0.0024606299212598425
AUS__SAMN07235949	JPN__SAMEA41231668	45	0.0039487539487539	11351	45	2032	7	0.0034448818897637795
AUS__SAMN07235949	JPN__SAMEA751127	112	0.0099176481005932	11181	112	2022	46	0.02274975272007913
AUS__SAMN07235949	JPN__SAMEA41239918	29	0.0025541659327109	11325	29	2035	8	0.003931203931203931
AUS__SAMN07235949	JPN__SAMEA41242918	27	0.0023688366380066	11371	27	2036	7	0.00343811394891945
AUS__SAMN07235949	JPN__SAMEA41240668	35	0.0030674846625766	11375	35	2036	9	0.0044204322200392925
AUS__SAMN07235949	JPN__SAMEA41297668	111	0.0097926775474194	11224	111	2020	42	0.020792079207920793
AUS__SAMN07235949	JPN__SAMEA41307418	110	0.0097396847883832	11184	110	2018	41	0.020317145688800792
AUS__SAMN07235949	JPN__SAMD00328188	25	0.0021970296159592	11354	25	2036	11	0.0054027504911591355
AUS__SAMN07235949	JPN__SAMD00328195	29	0.0025487783441729	11349	29	2036	11	0.0054027504911591355
AUS__SAMN07235949	JPN__SAMEA41257168	36	0.0031706887440549	11318	36	2036	11	0.0054027504911591355
AUS__SAMN07235949	JPN__SAMD00328201	20	0.0017553098121818	11374	20	2035	6	0.0029484029484029483
AUS__SAMN07235949	JPN__SAMEA41264668	36	0.0032065556248329	11191	36	2022	9	0.004451038575667656
AUS__SAMN07235949	JPN__SAMEA41323168	20	0.0017546938059308	11378	20	2037	6	0.0029455081001472753
AUS__SAMN07235949	JPN__SAMD00549621	19	0.0016653519151547	11390	19	2037	6	0.0029455081001472753
AUS__SAMN07235949	JPN__SAMD00549631	124	0.0109443954104148	11206	124	2014	41	0.02035749751737835
AUS__SAMN07235949	JPN__SAMD00328237	80	0.0069905627403005	11364	80	2036	34	0.01669941060903733
AUS__SAMN07235949	JPN__SAMD00549575	81	0.0070779447745543	11363	81	2036	31	0.015225933202357564
AUS__SAMN07235949	JPN__SAMD00549636	25	0.0021916367142982	11382	25	2034	6	0.0029498525073746312
AUS__SAMN07235949	JPN__SAMD00872997	27	0.0023675903191862	11377	27	2032	3	0.0014763779527559055
AUS__SAMN07235949	JPN__SAMD00570813	20	0.0017511601435951	11401	20	1990	7	0.0035175879396984926
AUS__SAMN07235949	JPN__SAMD00885979	25	0.0021851236780001	11416	25	2038	7	0.0034347399411187437
AUS__SAMN07235949	JPN__SAMD00885980	29	0.0025343004456873	11414	29	2038	10	0.004906771344455349
AUS__SAMN07235949	JPN__SAMD00892034	24	0.0020975353959098	11418	24	2038	7	0.0034347399411187437
AUS__SAMN07235949	JPN__SAMD00920274	34	0.002973067506121	11402	34	2037	10	0.004909180166912126
AUS__SAMN07235949	JPN__SAMD00920279	23	0.0020103137837601	11418	23	2038	7	0.0034347399411187437
AUS__SAMN07235949	JPN__SAMD01593369	27	0.0023595211046054	11416	27	2037	9	0.004418262150220913
AUS__SAMN07235949	JPN__SAMD01593370	25	0.0021845508563439	11419	25	2037	7	0.003436426116838488
AUS__SAMN07235949	JPN__SAMD01593371	23	0.0020097867878364	11421	23	2036	7	0.00343811394891945
AUS__SAMN07235949	JPN__SAMD01593372	89	0.0078351967602781	11270	89	2024	36	0.017786561264822136
AUS__SAMN07235949	JPN__SAMD01593373	24	0.0020971688220901	11420	24	2038	7	0.0034347399411187437
AUS__SAMN07235949	JPN__SAMD01593374	23	0.0020097867878364	11421	23	2038	8	0.003925417075564278
AUS__SAMN07235949	JPN__SAMD00892035	23	0.0020110168750546	11414	23	2038	7	0.0034347399411187437
AUS__SAMN07235949	JPN__SAMD00892036	26	0.0022723300122356	11416	26	2038	9	0.004416094210009814
AUS__SAMN07235949	JPN__SAMD00892038	31	0.0027128730200402	11396	31	2038	11	0.005397448478900883
AUS__SAMN07235949	JPN__SAMD00892039	25	0.0021845508563439	11419	25	2038	7	0.0034347399411187437
AUS__SAMN07235949	JPN__SAMD00892040	24	0.0020971688220901	11420	24	2038	7	0.0034347399411187437
AUS__SAMN07235949	JPN__SAMD00892042	23	0.0020097867878364	11421	23	2038	7	0.0034347399411187437
AUS__SAMN07235949	JPN__SAMD00892045	24	0.0020977187308801	11417	24	2038	7	0.0034347399411187437
AUS__SAMN07235949	JPN__SAMD00892046	23	0.0020117204583224	11410	23	2038	7	0.0034347399411187437
AUS__SAMN07235949	JPN__SAMD00892047	25	0.0021872265966754	11405	25	2038	7	0.0034347399411187437
AUS__SAMN07235949	JPN__SAMD00892048	24	0.0020971688220901	11420	24	2038	7	0.0034347399411187437
AUS__SAMN07235949	JPN__SAMD00892049	24	0.0020971688220901	11420	24	2038	7	0.0034347399411187437
