tree_sample_id	genome_record_id	tree_role	selection_reason	background_replicate	country_iso3	country_name	continent	date_lower	date_upper	date_resolution	year	month	project_id	preliminary_lineage_id	lineage_definition_status	sample_id	biosample_accession	assembly_accession	run_accession	sequence_acquisition	local_fasta_path	fastq_r1	fastq_r2	sequence_input_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	uniform_qc_status	tree_include	data_freeze_date	fastq_ftp	fastq_bytes	library_layout	read_count	base_count	study_accession	sample_accession	collection_date	country	fastq_ftp_list	fastq_bytes_list	fastq_total_bytes	source_resolution_status	status	r1_path	r2_path	paired_records	qc_input_type	observed_length	observed_gc_percent	observed_n_fraction	observed_contigs	observed_n50	read_q30_min	uniform_qc_reason	tree_include_after_uniform_qc	root_to_tip	decimal_date	epidemic_period
AUS__SAMN45810528	AUS::SAMN45810528	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2018-08-01	2018-08-31	month	2018	8	PRJNA1199062				SAMN45810528		SRR31743928	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/028/SRR31743928/SRR31743928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/028/SRR31743928/SRR31743928_2.fastq.gz	22976734;24688810	PAIRED	336437	97883364	PRJNA1199062	SAMN45810528	2018-08	Australia: New South Wales	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/028/SRR31743928/SRR31743928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/028/SRR31743928/SRR31743928_2.fastq.gz	22976734;24688810	47665544	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.881817		True	0.004754198349999998	2018.6219178082192	prepandemic
AUS__SAMN45810529	AUS::SAMN45810529	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2018-03-01	2018-03-31	month	2018	3	PRJNA1199062				SAMN45810529		SRR31743927	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/027/SRR31743927/SRR31743927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/027/SRR31743927/SRR31743927_2.fastq.gz	10186571;10221996	PAIRED	176664	51910531	PRJNA1199062	SAMN45810529	2018-03	Australia: New South Wales	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/027/SRR31743927/SRR31743927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/027/SRR31743927/SRR31743927_2.fastq.gz	10186571;10221996	20408567	resolved_streamed_fastq_subset	PASS			100000	paired_reads						1.0		True	0.0046703778499999965	2018.2027397260274	prepandemic
AUS__SAMN45810539	AUS::SAMN45810539	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2018-10-01	2018-10-31	month	2018	10	PRJNA1199062				SAMN45810539		SRR31743851	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3861028	67.81183664039733	0.0	459	20299			True	0.004711634349999998	2018.7890410958903	prepandemic
AUS__SAMN45810546	AUS::SAMN45810546	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2018-11-01	2018-11-30	month	2018	11	PRJNA1199062				SAMN45810546		SRR31743843	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/043/SRR31743843/SRR31743843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/043/SRR31743843/SRR31743843_2.fastq.gz	71499575;75088977	PAIRED	1023263	294021433	PRJNA1199062	SAMN45810546	2018-11	Australia: New South Wales	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/043/SRR31743843/SRR31743843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/043/SRR31743843/SRR31743843_2.fastq.gz	71499575;75088977	146588552	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.897334		True	0.004603099249999997	2018.872602739726	prepandemic
AUS__SAMN45810501	AUS::SAMN45810501	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2019-10-01	2019-10-31	month	2019	10	PRJNA1199062				SAMN45810501		SRR31744007	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR31744007/SRR31744007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR31744007/SRR31744007_2.fastq.gz	129148068;137718345	PAIRED	1851712	535475148	PRJNA1199062	SAMN45810501	2019-10	Australia: New South Wales	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR31744007/SRR31744007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR31744007/SRR31744007_2.fastq.gz	129148068;137718345	266866413	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.860752		True	0.004591345449999997	2019.7890410958903	prepandemic
AUS__SAMN45810505	AUS::SAMN45810505	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2019-08-01	2019-08-31	month	2019	8	PRJNA1199062				SAMN45810505		SRR31743839	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/039/SRR31743839/SRR31743839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/039/SRR31743839/SRR31743839_2.fastq.gz	68090933;73080612	PAIRED	940316	276523996	PRJNA1199062	SAMN45810505	2019-08	Australia: New South Wales	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/039/SRR31743839/SRR31743839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/039/SRR31743839/SRR31743839_2.fastq.gz	68090933;73080612	141171545	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.863451		True	0.004624334349999997	2019.6219178082192	prepandemic
AUS__SAMN45810506	AUS::SAMN45810506	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2019-09-01	2019-09-30	month	2019	9	PRJNA1199062				SAMN45810506		SRR31743828	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/028/SRR31743828/SRR31743828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/028/SRR31743828/SRR31743828_2.fastq.gz	51859774;55691162	PAIRED	720092	212222670	PRJNA1199062	SAMN45810506	2019-09	Australia: New South Wales	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/028/SRR31743828/SRR31743828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/028/SRR31743828/SRR31743828_2.fastq.gz	51859774;55691162	107550936	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.86894		True	0.004605766750000001	2019.7054794520548	prepandemic
AUS__SAMN45810507	AUS::SAMN45810507	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2019-10-01	2019-10-31	month	2019	10	PRJNA1199062				SAMN45810507		SRR31743914	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/014/SRR31743914/SRR31743914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/014/SRR31743914/SRR31743914_2.fastq.gz	18515018;18573404	PAIRED	322412	94610233	PRJNA1199062	SAMN45810507	2019-10	Australia: New South Wales	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/014/SRR31743914/SRR31743914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/014/SRR31743914/SRR31743914_2.fastq.gz	18515018;18573404	37088422	resolved_streamed_fastq_subset	PASS			100000	paired_reads						1.0		True	0.004639035649999996	2019.7890410958903	prepandemic
AUS__SAMN45810523	AUS::SAMN45810523	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2019-12-01	2019-12-31	month	2019	12	PRJNA1199062				SAMN45810523		SRR31743933	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/033/SRR31743933/SRR31743933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/033/SRR31743933/SRR31743933_2.fastq.gz	128167090;133860383	PAIRED	1727217	492985320	PRJNA1199062	SAMN45810523	2019-12	Australia: New South Wales	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/033/SRR31743933/SRR31743933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/033/SRR31743933/SRR31743933_2.fastq.gz	128167090;133860383	262027473	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.859207		True	0.004612778949999997	2019.9561643835616	prepandemic
AUS__SAMN45810532	AUS::SAMN45810532	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2019-10-01	2019-10-31	month	2019	10	PRJNA1199062				SAMN45810532		SRR31743923	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/023/SRR31743923/SRR31743923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/023/SRR31743923/SRR31743923_2.fastq.gz	27533155;29982381	PAIRED	389137	114200151	PRJNA1199062	SAMN45810532	2019-10	Australia: New South Wales	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/023/SRR31743923/SRR31743923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/023/SRR31743923/SRR31743923_2.fastq.gz	27533155;29982381	57515536	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.869336		True	0.004626591949999996	2019.7890410958903	prepandemic
AUS__SAMN45810545	AUS::SAMN45810545	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2019-05-01	2019-05-31	month	2019	5	PRJNA1199062				SAMN45810545		SRR31743844	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/044/SRR31743844/SRR31743844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/044/SRR31743844/SRR31743844_2.fastq.gz	38056372;40675118	PAIRED	575656	166109777	PRJNA1199062	SAMN45810545	2019-05	Australia: New South Wales	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/044/SRR31743844/SRR31743844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/044/SRR31743844/SRR31743844_2.fastq.gz	38056372;40675118	78731490	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.924879		True	0.004608816449999997	2019.3698630136987	prepandemic
AUS__SAMN45810547	AUS::SAMN45810547	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2019-01-01	2019-01-31	month	2019	1	PRJNA1199062				SAMN45810547		SRR31743842	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3861258	67.81098284548715	0.0	418	20676			True	0.004687915949999997	2019.041095890411	prepandemic
AUS__SAMN45810575	AUS::SAMN45810575	focal	historical_all_available_gate_rescue		AUS	Australia	Oceania	2019-03-01	2019-03-31	month	2019	3	PRJNA1199062				SAMN45810575		SRR31743908	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR31743908/SRR31743908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR31743908/SRR31743908_2.fastq.gz	291252633;304896719	PAIRED	4106388	1187997099	PRJNA1199062	SAMN45810575	2019-03	Australia: Western Australia	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR31743908/SRR31743908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR31743908/SRR31743908_2.fastq.gz	291252633;304896719	596149352	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.906154		True	0.004631575249999998	2019.2027397260274	prepandemic
AUS__SAMN45810511	AUS::SAMN45810511	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2023-09-01	2023-09-30	month	2023	9	PRJNA1199062				SAMN45810511		SRR31743995	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3864093	67.76739069168366	0.0	427	19801			True	0.004882083549999996	2023.7054794520548	resurgence
AUS__SAMN44480251	AUS::SAMN44480251	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-08-01	2024-08-31	month	2024	8	PRJNA1178746	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN44480251	SAMN44480251	GCA_046736165		ncbi_assembly_download					4104672	67.5	1	4104672	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4104672	67.70185291297331	0.0	1	4104672			True	0.004670185549999995	2024.622950819672	resurgence
AUS__SAMN44480252	AUS::SAMN44480252	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-08-01	2024-08-31	month	2024	8	PRJNA1178746	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN44480252	SAMN44480252	GCA_046895385		ncbi_assembly_download					4104613	67.5	1	4104613	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4104613	67.70211954208594	0.0	1	4104613			True	0.004670277049999995	2024.622950819672	resurgence
AUS__SAMN45810503	AUS::SAMN45810503	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-02-01	2024-02-29	month	2024	2	PRJNA1199062				SAMN45810503		SRR31743926	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3857067	67.82495611302578	0.0	412	20426			True	0.004701236549999997	2024.122950819672	resurgence
AUS__SAMN45810504	AUS::SAMN45810504	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-06-01	2024-06-30	month	2024	6	PRJNA1199062				SAMN45810504		SRR31743850	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3861059	67.78554795458966	0.0	491	16156			True	0.005898728649999997	2024.454918032787	resurgence
AUS__SAMN45810513	AUS::SAMN45810513	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-01-01	2024-01-31	month	2024	1	PRJNA1199062				SAMN45810513		SRR31743973	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3881408	67.70651268817913	0.0	475	20830			True	0.004728740649999997	2024.0409836065573	resurgence
AUS__SAMN45810536	AUS::SAMN45810536	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-06-01	2024-06-30	month	2024	6	PRJNA1199062				SAMN45810536		SRR31743919	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3856939	67.8205177732912	0.0	399	19814			True	0.004741867149999996	2024.454918032787	resurgence
AUS__SAMN45810543	AUS::SAMN45810543	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-01-01	2024-01-31	month	2024	1	PRJNA1199062				SAMN45810543		SRR31743846	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/046/SRR31743846/SRR31743846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/046/SRR31743846/SRR31743846_2.fastq.gz	396872502;417146697	PAIRED	5610357	1648602685	PRJNA1199062	SAMN45810543	2024-01	Australia: Queensland	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/046/SRR31743846/SRR31743846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/046/SRR31743846/SRR31743846_2.fastq.gz	396872502;417146697	814019199	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.899197		True	0.0046458708499999965	2024.0409836065573	resurgence
AUS__SAMN45810549	AUS::SAMN45810549	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-05-01	2024-05-31	month	2024	5	PRJNA1199062				SAMN45810549		SRR31743840	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/040/SRR31743840/SRR31743840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/040/SRR31743840/SRR31743840_2.fastq.gz	2636077761;2752580167	PAIRED	38072377	11111488108	PRJNA1199062	SAMN45810549	2024-05	Australia: Australian Capital Territory	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/040/SRR31743840/SRR31743840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/040/SRR31743840/SRR31743840_2.fastq.gz	2636077761;2752580167	5388657928	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.905777		True	0.004667238249999996	2024.3715846994535	resurgence
AUS__SAMN45810556	AUS::SAMN45810556	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-07-01	2024-07-31	month	2024	7	PRJNA1199062				SAMN45810556		SRR31743832	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/032/SRR31743832/SRR31743832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/032/SRR31743832/SRR31743832_2.fastq.gz	33184955;35051286	PAIRED	454111	133589520	PRJNA1199062	SAMN45810556	2024-07	Australia: South Australia	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/032/SRR31743832/SRR31743832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/032/SRR31743832/SRR31743832_2.fastq.gz	33184955;35051286	68236241	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.891959		True	0.004629821150000004	2024.5382513661202	resurgence
AUS__SAMN45810557	AUS::SAMN45810557	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-07-01	2024-07-31	month	2024	7	PRJNA1199062				SAMN45810557		SRR31743831	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/031/SRR31743831/SRR31743831_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/031/SRR31743831/SRR31743831_2.fastq.gz	107921029;112964355	PAIRED	1537088	449428906	PRJNA1199062	SAMN45810557	2024-07	Australia: South Australia	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/031/SRR31743831/SRR31743831_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/031/SRR31743831/SRR31743831_2.fastq.gz	107921029;112964355	220885384	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.901577		True	0.004615254949999997	2024.5382513661202	resurgence
AUS__SAMN45810558	AUS::SAMN45810558	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-01-01	2024-01-31	month	2024	1	PRJNA1199062				SAMN45810558		SRR31743830	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/030/SRR31743830/SRR31743830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/030/SRR31743830/SRR31743830_2.fastq.gz	2238487814;2348415684	PAIRED	31708413	9273704366	PRJNA1199062	SAMN45810558	2024-01	Australia: Queensland	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/030/SRR31743830/SRR31743830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/030/SRR31743830/SRR31743830_2.fastq.gz	2238487814;2348415684	4586903498	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.902512		True	0.004627451649999997	2024.0409836065573	resurgence
AUS__SAMN45810562	AUS::SAMN45810562	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-07-01	2024-07-31	month	2024	7	PRJNA1199062				SAMN45810562		SRR31743825	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/025/SRR31743825/SRR31743825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/025/SRR31743825/SRR31743825_2.fastq.gz	129436364;135042841	PAIRED	1841544	532773432	PRJNA1199062	SAMN45810562	2024-07	Australia: New South Wales	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/025/SRR31743825/SRR31743825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/025/SRR31743825/SRR31743825_2.fastq.gz	129436364;135042841	264479205	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.90291		True	0.004716721149999998	2024.5382513661202	resurgence
AUS__SAMN45810564	AUS::SAMN45810564	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-07-01	2024-07-31	month	2024	7	PRJNA1199062				SAMN45810564		SRR31743823	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3876561	67.75180372500265	0.0	477	16449			True	0.005057420649999996	2024.5382513661202	resurgence
AUS__SAMN45810580	AUS::SAMN45810580	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-05-01	2024-05-31	month	2024	5	PRJNA1199062				SAMN45810580		SRR31743902	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3847197	67.81690669856522	0.0	380	20942			True	0.0046767097499999955	2024.3715846994535	resurgence
AUS__SAMN45810582	AUS::SAMN45810582	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-05-01	2024-05-31	month	2024	5	PRJNA1199062				SAMN45810582		SRR31743900	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR31743900/SRR31743900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR31743900/SRR31743900_2.fastq.gz	54499063;57522061	PAIRED	758227	222234113	PRJNA1199062	SAMN45810582	2024-05	Australia: Western Australia	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR31743900/SRR31743900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR31743900/SRR31743900_2.fastq.gz	54499063;57522061	112021124	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.893455		True	0.004636463550000003	2024.3715846994535	resurgence
AUS__SAMN45810584	AUS::SAMN45810584	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-08-01	2024-08-31	month	2024	8	PRJNA1199062				SAMN45810584		SRR31743898	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3845206	67.85228151625687	0.0	369	19539			True	0.004821492349999994	2024.622950819672	resurgence
AUS__SAMN45810594	AUS::SAMN45810594	focal	modern_country_time_project_lineage_cap8		AUS	Australia	Oceania	2024-09-01	2024-09-30	month	2024	9	PRJNA1199062				SAMN45810594		SRR31743887	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3839464	67.74205982918448	0.0	496	14667			True	0.005165919649999996	2024.7062841530055	resurgence
